bu_code;bu_naam;wk_code;wk_naam;gm_code;gm_naam;pv_code;pv_naam;es_code;es_naam;la_code;la_naam
BU16211543;Weg en Land;WK162115;Wijk 15 Oosteindsche Polder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16211552;Warmoeziersweg;WK162115;Wijk 15 Oosteindsche Polder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212111;Berkel Dorp;WK162121;Wijk 21 Berkel;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212121;Parkbuurt;WK162121;Wijk 21 Berkel;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212131;Oranjebuurt;WK162121;Wijk 21 Berkel;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212144;Annie M.G. Schmidtpark Midden;WK162121;Wijk 21 Berkel;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212211;Bomen- en Struikenbuurt;WK162122;Wijk 22 Noordpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212221;Sterrenbuurt;WK162122;Wijk 22 Noordpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212231;Edelsteenbuurt;WK162122;Wijk 22 Noordpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212241;Componistenbuurt;WK162122;Wijk 22 Noordpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212254;Annie M.G. Schmidtpark Noord;WK162122;Wijk 22 Noordpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212311;Merenbuurt;WK162123;Wijk 23 Meerpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212321;Rivierenbuurt;WK162123;Wijk 23 Meerpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212331;Havenbuurt;WK162123;Wijk 23 Meerpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212412;Noordeinde;WK162124;Wijk 24 Noordeinde;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212511;Bloemenbuurt;WK162125;Wijk 25 Zuidpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212521;Parc Rodenrijs;WK162125;Wijk 25 Zuidpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212531;Vogelbuurt;WK162125;Wijk 25 Zuidpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212541;Weidebloembuurt;WK162125;Wijk 25 Zuidpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212611;Rodenrijse Zoom;WK162126;Wijk 26 De Wadden;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212621;Bonfut;WK162126;Wijk 26 De Wadden;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212633;Berkelse Poort;WK162126;Wijk 26 De Wadden;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212644;Annie M.G. Schmidtpark Zuid;WK162126;Wijk 26 De Wadden;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212711;Bolwerk;WK162127;Wijk 27 Westpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212721;Gouden Griffelbuurt;WK162127;Wijk 27 Westpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212731;Gouden Uilbuurt;WK162127;Wijk 27 Westpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212741;Buurt 2741;WK162127;Wijk 27 Westpolder;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212814;Vlinderstrik;WK162128;Wijk 28 Rodenrijs;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212823;Spoorhaven;WK162128;Wijk 28 Rodenrijs;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212833;Bedrijventerrein Rodenrijs;WK162128;Wijk 28 Rodenrijs;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212843;Oudeland;WK162128;Wijk 28 Rodenrijs;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212851;Buurt 2851;WK162128;Wijk 28 Rodenrijs;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16212864;Bergboezem;WK162128;Wijk 28 Rodenrijs;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213111;Schildersbuurt;WK162131;Wijk 31 Bleiswijk;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213121;Zeeheldenbuurt;WK162131;Wijk 31 Bleiswijk;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213133;De Hoefslag;WK162131;Wijk 31 Bleiswijk;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213141;Oranjebuurt;WK162131;Wijk 31 Bleiswijk;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213162;Zeldenrust;WK162131;Wijk 31 Bleiswijk;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213211;Molenbuurt;WK162132;Wijk 32 Hoekeindse Zoom;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213221;Sterrenbuurt;WK162132;Wijk 32 Hoekeindse Zoom;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213231;Bomenbuurt;WK162132;Wijk 32 Hoekeindse Zoom;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213242;Merenveld;WK162132;Wijk 32 Hoekeindse Zoom;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213251;Vogelbuurt;WK162132;Wijk 32 Hoekeindse Zoom;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213261;De Tuinen;WK162132;Wijk 32 Hoekeindse Zoom;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213312;Overbuurtse Polder;WK162133;Wijk 33 Bleiswijk Buiten;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213323;Klappolder;WK162133;Wijk 33 Bleiswijk Buiten;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213334;Rotte Zoom;WK162133;Wijk 33 Bleiswijk Buiten;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213344;Kruisweg;WK162133;Wijk 33 Bleiswijk Buiten;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16213353;Prisma;WK162133;Wijk 33 Bleiswijk Buiten;GM1621;Lansingerland;PV28;Zuid-Holland;ES23;Rotterdam/DenHaag;31;Nederland
BU16400000;Kern Heythuysen;WK164000;Heythuysen;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400001;Verspreide huizen Heythuysen;WK164000;Heythuysen;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400100;Kern Heibloem;WK164001;Heibloem;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400101;Verspreide huizen Heibloem;WK164001;Heibloem;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400200;Kern Roggel;WK164002;Roggel;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400201;Verspreide huizen Roggel;WK164002;Roggel;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400300;Kern Neer;WK164003;Neer;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400301;Verspreide huizen Neer;WK164003;Neer;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400400;Kern Nunhem;WK164004;Nunhem;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400401;Verspreide huizen Nunhem;WK164004;Nunhem;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400500;Kern Haelen;WK164005;Haelen;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400501;Verspreide huizen Haelen;WK164005;Haelen;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400600;Kern Buggenum;WK164006;Buggenum;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400601;Verspreide huizen Buggenum;WK164006;Buggenum;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400700;Kern Horn;WK164007;Horn;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400701;Verspreide huizen Horn;WK164007;Horn;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400800;Kern Baexem;WK164008;Baexem;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400801;Verspreide huizen Baexem;WK164008;Baexem;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400900;Kern Kelpen-Oler;WK164009;Kelpen-Oler;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16400901;Verspreide huizen Kelpen-Oler;WK164009;Kelpen-Oler;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401000;Kern Grathem;WK164010;Grathem;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401001;Verspreide huizen Grathem;WK164010;Grathem;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401100;Kern Ell;WK164011;Ell;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401101;Verspreide huizen Ell;WK164011;Ell;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401200;Kern Haler;WK164012;Haler;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401201;Verspreide huizen Haler;WK164012;Haler;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401300;Kern Hunsel;WK164013;Hunsel;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401301;Verspreide huizen Hunsel;WK164013;Hunsel;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401400;Kern Neeritter;WK164014;Neeritter;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401401;Verspreide huizen Neeritter;WK164014;Neeritter;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401500;Kern Ittervoort;WK164015;Ittervoort;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16401501;Verspreide huizen Ittervoort;WK164015;Ittervoort;GM1640;Leudal;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410000;Maasbracht;WK164100;Wijk 00 Maasbracht;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410001;Brachterbeek;WK164100;Wijk 00 Maasbracht;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410009;Verspreide huizen Het Vonderen;WK164100;Wijk 00 Maasbracht;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410100;Linne;WK164101;Wijk 01 Linne;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410109;Verspreide huizen Linnerveld en Weerd;WK164101;Wijk 01 Linne;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410200;Stevensweert waaronder Bilt;WK164102;Wijk 02 Stevensweert;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410201;Eiland-Brandt;WK164102;Wijk 02 Stevensweert;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410300;Laak;WK164103;Wijk 03 Ohé en Laak;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410301;Ohé;WK164103;Wijk 03 Ohé en Laak;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410400;Thorn;WK164104;Wijk 04 Thorn;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410409;Verspreide huizen Thorn;WK164104;Wijk 04 Thorn;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410500;Heel;WK164105;Wijk 05 Heel;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410501;Panheel;WK164105;Wijk 05 Heel;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410509;Verspreide huizen Heel;WK164105;Wijk 05 Heel;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410600;Beegden;WK164106;Wijk 06 Beegden;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16410700;Wessem;WK164107;Wijk 07 Wessem;GM1641;Maasgouw;PV31;Limburg;ES29;Noord-enMidden-Limburg;31;Nederland
BU16520000;Gemert-Centrum;WK165200;Wijk 00 Gemert;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520001;Gemert-Noord;WK165200;Wijk 00 Gemert;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520002;Gemert-Oost;WK165200;Wijk 00 Gemert;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520003;Industrieterrein Scheiweg;WK165200;Wijk 00 Gemert;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520004;Doonheide;WK165200;Wijk 00 Gemert;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520007;Verspreide huizen Kampen-Esdonk;WK165200;Wijk 00 Gemert;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520008;Verspreide huizen Broekkant;WK165200;Wijk 00 Gemert;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520009;Verspreide huizen Rooije Hoef;WK165200;Wijk 00 Gemert;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520100;Handel;WK165201;Wijk 01 Handel;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520108;Verspreide huizen Verreheide;WK165201;Wijk 01 Handel;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520109;Verspreide huizen Heereveld;WK165201;Wijk 01 Handel;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520200;De Mortel;WK165202;Wijk 02 De Mortel;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520208;Verspreide huizen Milschot-Tereyken;WK165202;Wijk 02 De Mortel;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520209;Verspreide huizen Mortelse Peel;WK165202;Wijk 02 De Mortel;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520300;Elsendorp;WK165203;Wijk 03 Elsendorp;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520309;Verspreide huizen Elsendorp;WK165203;Wijk 03 Elsendorp;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520400;Bakel;WK165204;Wijk 04 Bakel;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520408;Verspreide huizen Grotelse Heide en Esp;WK165204;Wijk 04 Bakel;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520409;Verspreide huizen ten zuidwesten van Bakel;WK165204;Wijk 04 Bakel;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520500;Milheeze;WK165205;Wijk 05 Milheeze;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520508;Verspreide huizen Groote Peel;WK165205;Wijk 05 Milheeze;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520509;Verspreide huizen Milheeze;WK165205;Wijk 05 Milheeze;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520600;De Rips;WK165206;Wijk 06 De Rips;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16520609;Verspreide huizen Rips;WK165206;Wijk 06 De Rips;GM1652;Gemert-Bakel;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16550101;Oud Gastel;WK165501;Wijk 01 Oud Gastel;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550102;Stoof;WK165501;Wijk 01 Oud Gastel;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550109;Verspreide huizen Oud Gastel;WK165501;Wijk 01 Oud Gastel;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550201;Stampersgat;WK165502;Wijk 02 Stampersgat;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550209;Verspreide huizen Stampersgat;WK165502;Wijk 02 Stampersgat;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550301;Oudenbosch-Centrum;WK165503;Wijk 03 Oudenbosch;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550302;Pagnevaart;WK165503;Wijk 03 Oudenbosch;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550303;Velletri;WK165503;Wijk 03 Oudenbosch;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550304;Spui;WK165503;Wijk 03 Oudenbosch;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550305;Albano;WK165503;Wijk 03 Oudenbosch;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550307;Verspreide huizen Kuivezand en omgeving;WK165503;Wijk 03 Oudenbosch;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550308;Verspreide huizen ten noorden van Oudenbosch;WK165503;Wijk 03 Oudenbosch;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550309;Verspreide huizen ten zuiden van Oudenbosch;WK165503;Wijk 03 Oudenbosch;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550401;Hoeven;WK165504;Wijk 04 Hoeven;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550402;Achter 't Hof;WK165504;Wijk 04 Hoeven;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550403;Kruisstraat;WK165504;Wijk 04 Hoeven;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550408;Verspreide huizen ten zuiden van Hoeven;WK165504;Wijk 04 Hoeven;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550409;Verspreide huizen ten noorden van Hoeven;WK165504;Wijk 04 Hoeven;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550501;Bosschenhoofd;WK165505;Wijk 05 Bosschenhoofd;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16550509;Verspreide huizen Bosschenhoofd;WK165505;Wijk 05 Bosschenhoofd;GM1655;Halderberge;PV30;Noord-Brabant;ES28;West-Brabant;31;Nederland
BU16580000;Heeze;WK165800;Wijk 00 Heeze;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580001;Bedrijventerrein De Poortmannen;WK165800;Wijk 00 Heeze;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580009;Verspreide huizen Heeze;WK165800;Wijk 00 Heeze;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580100;Leende;WK165801;Wijk 01 Leende;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580101;Villawijk Boschhoven;WK165801;Wijk 01 Leende;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580108;Verspreide huizen Groote Heide;WK165801;Wijk 01 Leende;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580109;Verspreide huizen Zevenhuizense Heide;WK165801;Wijk 01 Leende;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580200;Leenderstrijp;WK165802;Wijk 02 Leenderstrijp;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580209;Verspreide huizen Dijkse Heide;WK165802;Wijk 02 Leenderstrijp;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580300;Sterksel;WK165803;Wijk 03 Sterksel;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580308;Verspreide huizen ten zuiden van Sterksel;WK165803;Wijk 03 Sterksel;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16580309;Verspreide huizen ten oosten van Sterksel;WK165803;Wijk 03 Sterksel;GM1658;Heeze-Leende;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590000;Beek;WK165900;Wijk 00 Beek en Donk;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590001;Donk;WK165900;Wijk 00 Beek en Donk;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590002;Bedrijventerrein Beekerheide;WK165900;Wijk 00 Beek en Donk;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590003;Bedrijventerrein Bemmer;WK165900;Wijk 00 Beek en Donk;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590009;Verspreide huizen Beek en Donk;WK165900;Wijk 00 Beek en Donk;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590100;Aarle-Rixtel;WK165901;Wijk 01 Aarle-Rixtel;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590101;Bedrijventerrein Torenakker;WK165901;Wijk 01 Aarle-Rixtel;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590102;Bedrijventerrein Duivenakker;WK165901;Wijk 01 Aarle-Rixtel;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590108;Verspreide huizen Laar en Strijp;WK165901;Wijk 01 Aarle-Rixtel;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590109;Verspreide huizen Heikant;WK165901;Wijk 01 Aarle-Rixtel;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590200;Lieshout;WK165902;Wijk 02 Lieshout;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590201;Industrieterrein Bavaria;WK165902;Wijk 02 Lieshout;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590209;Verspreide huizen Lieshout;WK165902;Wijk 02 Lieshout;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590300;Mariahout;WK165903;Wijk 03 Mariahout;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16590309;Verspreide huizen Mariahout;WK165903;Wijk 03 Mariahout;GM1659;Laarbeek;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
BU16670000;Reusel;WK166700;Wijk 00 Reusel;GM1667;Reusel-De Mierden;PV30;Noord-Brabant;ES26;MetropoolregioEindhoven;31;Nederland
